customer_id,churn,gender,senior_citizen,married,dependents,tenure,phone_service,multiple_lines,internet_service,security,backup,paperless_billing,contract,payment,monthly_charges,total_charges
0871-OPBXW,No,Female,No,No,No,2,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.05,39.25
0872-CASZJ,No,Male,No,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,Annually,Mailed check,69.1,4096.9
0883-EIBTI,Yes,Female,No,No,No,2,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.5,31.55
0887-HJGAR,Yes,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,Monthly,Mailed check,45.7,45.7
0895-LNKRC,No,Male,No,Yes,Yes,6,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.45,113.5
0895-UADGO,No,Male,No,No,Yes,8,No,No phone,DSL,Yes,No,Yes,Biannually,Mailed check,44.55,343.45
0899-WZRSD,No,Male,No,No,No,56,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Mailed check,105.35,5794.45
0902-RFHOF,No,Male,No,No,No,38,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.1,730.1
0909-SDHNU,No,Female,No,No,Yes,7,No,No phone,DSL,Yes,No,No,Monthly,Mailed check,29.8,201.95
0916-KNFAJ,No,Male,No,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Biannually,Mailed check,69.9,4226.7
0927-CNGRH,No,Male,No,No,Yes,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.55,19.55
0927-LCSMG,Yes,Male,No,No,No,7,Yes,No,Fiber,No,No,No,Monthly,Mailed check,74.65,544.55
0929-HYQEW,No,Male,No,No,No,3,Yes,No,DSL,Yes,No,Yes,Monthly,Mailed check,50.15,160.85
0930-EHUZA,No,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Annually,Mailed check,76.35,2606.35
0939-EREMR,No,Female,No,No,Yes,13,Yes,No,DSL,No,No,No,Monthly,Mailed check,53.45,718.1
0946-FKYTX,No,Male,No,No,No,52,No,No phone,DSL,No,Yes,No,Annually,Mailed check,30.1,1623.4
0947-IDHRQ,Yes,Female,No,No,No,7,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,80.3,526.7
0952-KMEEH,Yes,Male,No,No,No,13,Yes,Yes,Fiber,Yes,No,No,Monthly,Mailed check,98.15,1230.25
0953-LGOVU,No,Male,No,Yes,Yes,12,No,No phone,DSL,No,Yes,No,Monthly,Mailed check,35.5,432.25
0958-YHXGP,No,Female,No,No,No,7,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,69.9,497.3
0967-BMLBD,No,Female,No,Yes,Yes,11,Yes,No,No,No internet,No internet,Yes,Annually,Mailed check,20,196.35
0968-GSIKN,Yes,Female,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,70.8,70.8
0970-QXPXW,No,Female,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.65,19.65
0975-VOOVL,No,Female,No,No,No,3,No,No phone,DSL,No,Yes,No,Monthly,Mailed check,29.2,98.5
0980-FEXWF,No,Male,No,Yes,Yes,26,Yes,No,DSL,No,No,No,Annually,Mailed check,50.35,1285.8
0983-TATYJ,No,Female,No,Yes,No,33,Yes,No,DSL,No,No,Yes,Annually,Mailed check,51.45,1758.9
0997-YTLNY,No,Female,No,No,Yes,19,Yes,No,DSL,No,No,No,Monthly,Mailed check,48.8,953.65
0999-QXNSA,No,Male,Yes,No,Yes,7,Yes,No,DSL,No,No,Yes,Monthly,Mailed check,45.75,344.2
1000-AJSLD,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.1,20.1
1015-JPFYW,No,Male,No,No,Yes,7,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.45,136.75
1015-OWJKI,No,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.05,19.05
1022-RKXDR,No,Female,No,No,No,41,Yes,Yes,No,No internet,No internet,Yes,Annually,Mailed check,24.85,962.25
1024-KPRBB,No,Female,No,No,No,38,Yes,No,Fiber,No,No,Yes,Annually,Mailed check,89.1,3342
1029-QFBEN,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.55,19.55
1038-RQOST,No,Male,No,Yes,Yes,19,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.6,414.95
1047-RNXZV,No,Male,No,No,No,43,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.55,876.15
1051-EQPZR,No,Female,No,Yes,Yes,44,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.6,780.25
1051-GEJLJ,No,Female,No,No,No,2,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.5,27.55
1057-FOGLZ,No,Female,No,No,No,18,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.65,391.7
1061-PNTHC,No,Female,No,Yes,Yes,56,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Mailed check,109.6,5953
1062-LHZOD,Yes,Male,No,Yes,Yes,1,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,69.9,69.9
1063-DHQJF,No,Male,No,Yes,Yes,69,Yes,No,Fiber,No,Yes,Yes,Biannually,Mailed check,92.15,6480.9
1066-JKSGK,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.15,20.15
1074-WVEVG,No,Female,No,Yes,No,59,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.35,1267
1086-LXKFY,Yes,Female,No,Yes,Yes,1,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,69.1,69.1
1087-UDSIH,Yes,Female,No,No,No,3,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.6,59.75
1089-XZWHH,No,Female,No,Yes,Yes,24,Yes,No,No,No internet,No internet,Yes,Biannually,Mailed check,19.7,494.05
1092-WPIVQ,No,Female,No,Yes,Yes,18,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,25.1,428.45
1099-GODLO,No,Female,No,Yes,Yes,1,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.35,20.35
1100-DDVRV,No,Male,No,Yes,No,17,No,No phone,DSL,No,Yes,Yes,Monthly,Mailed check,49.8,836.35
1106-HRLKZ,No,Male,No,Yes,Yes,40,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.6,808.95
1113-IUJYX,Yes,Female,No,Yes,No,14,Yes,No,Fiber,Yes,Yes,No,Annually,Mailed check,105.95,1348.9
1116-FRYVH,No,Female,No,Yes,Yes,48,No,No phone,DSL,Yes,Yes,No,Biannually,Mailed check,39.4,1978.65
1120-BMWUB,Yes,Female,No,No,No,16,Yes,No,DSL,No,Yes,Yes,Monthly,Mailed check,53.9,834.15
1121-QSIVB,No,Female,No,No,Yes,44,Yes,Yes,DSL,No,Yes,Yes,Annually,Mailed check,77.55,3471.1
1122-JWTJW,Yes,Male,No,Yes,Yes,1,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,70.65,70.65
1125-SNVCK,No,Female,Yes,No,No,49,Yes,No,DSL,No,No,No,Monthly,Mailed check,43.8,2106.05
1133-KXCGE,No,Female,No,No,No,18,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.1,407.05
1135-LMECX,No,Female,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.85,19.85
1140-UKVZG,No,Female,No,No,No,17,Yes,Yes,No,No internet,No internet,No,Monthly,Mailed check,24.8,475.25
1154-HYWWO,No,Male,No,No,No,38,Yes,No,DSL,Yes,Yes,No,Annually,Mailed check,70.6,2708.2
1179-INLAT,No,Male,No,No,No,3,Yes,No,No,No internet,No internet,Yes,Annually,Mailed check,19.45,69.25
1194-BHJYC,No,Male,No,Yes,No,61,No,No phone,DSL,Yes,No,Yes,Biannually,Mailed check,62.15,3778.85
1205-WNWPJ,Yes,Female,No,No,No,7,Yes,No,DSL,No,No,Yes,Monthly,Mailed check,59.5,415.95
1207-BLKSA,No,Female,No,Yes,Yes,52,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,23.05,1255.1
1209-VFFOC,No,Male,No,Yes,Yes,68,No,No phone,DSL,Yes,Yes,Yes,Biannually,Mailed check,56.4,3948.45
1212-GLHMD,No,Male,No,No,No,3,Yes,No,Fiber,Yes,No,Yes,Monthly,Mailed check,86.05,244.85
1215-EXRMO,No,Male,No,Yes,No,50,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.55,1067.65
1215-VFYVK,No,Female,No,No,No,4,No,No phone,DSL,Yes,No,No,Monthly,Mailed check,48.25,202.25
1218-VKFPE,Yes,Female,No,Yes,Yes,12,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19,233.55
1221-GHZEP,No,Female,No,No,No,62,Yes,No,DSL,Yes,No,Yes,Biannually,Mailed check,65.1,3846.75
1222-LRYKO,No,Male,No,No,Yes,6,Yes,Yes,No,No internet,No internet,No,Monthly,Mailed check,26.35,184.05
1223-UNPKS,No,Male,No,Yes,Yes,20,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.05,400
1226-UDFZR,Yes,Female,No,No,No,2,Yes,No,DSL,No,Yes,Yes,Monthly,Mailed check,49.6,114.7
1228-ZLNBX,No,Male,No,No,No,21,Yes,Yes,Fiber,No,No,No,Monthly,Mailed check,75.3,1570.7
1230-QAJDW,No,Male,No,No,No,3,Yes,Yes,DSL,No,No,Yes,Monthly,Mailed check,65.25,209.9
1237-WIYYZ,No,Female,No,No,No,18,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.55,389.25
1240-HCBOH,No,Female,No,No,No,67,Yes,Yes,No,No internet,No internet,Yes,Biannually,Mailed check,26.1,1759.55
1240-KNSEZ,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.1,20.1
1241-FPMOF,No,Male,No,No,No,52,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.65,1025.05
1245-HARPS,No,Female,No,Yes,No,14,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.4,292.4
1247-QBVSH,No,Female,No,Yes,Yes,43,Yes,No,DSL,No,Yes,No,Monthly,Mailed check,50.2,2169.4
1248-DYXUB,No,Male,No,Yes,Yes,52,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,24.8,1229.1
1251-KRREG,Yes,Male,No,No,No,2,Yes,Yes,DSL,No,Yes,Yes,Monthly,Mailed check,54.4,114.1
1257-SXUXQ,No,Male,No,Yes,Yes,5,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.45,86.05
1265-ZFOSD,No,Female,No,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Mailed check,81.3,5129.3
1270-XKUCC,No,Female,No,Yes,Yes,30,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.7,599.25
1272-ILHFG,No,Male,No,Yes,Yes,15,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.65,332.65
1293-BSEUN,No,Female,No,Yes,Yes,72,Yes,No,No,No internet,No internet,Yes,Biannually,Mailed check,20.7,1482.3
1293-HHSHJ,No,Female,No,No,No,35,Yes,No,No,No internet,No internet,No,Annually,Mailed check,21.1,741
1304-BCCFO,No,Male,No,Yes,No,9,Yes,No,DSL,No,No,Yes,Monthly,Mailed check,70.05,564.4
1328-EUZHC,No,Female,No,Yes,No,18,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.1,370.5
1336-EZFZY,No,Female,No,No,No,4,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.05,83.3
1345-GKDZZ,No,Male,No,No,Yes,6,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.55,128.6
1345-ZUKID,No,Male,No,No,No,14,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.35,324.8
1376-HHBDV,No,Female,No,No,No,30,Yes,No,DSL,Yes,No,Yes,Monthly,Mailed check,48.8,1536.75
1383-EZRWL,Yes,Female,No,No,No,7,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.05,164.85
1384-RCUXW,No,Male,No,No,No,16,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Mailed check,80.55,1248.9
1386-ZIKUV,No,Male,No,No,No,7,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,18.95,130.55
1395-WSWXR,No,Male,No,No,No,24,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.75,487.05
1397-XKKWR,No,Male,No,No,No,7,No,No phone,DSL,Yes,No,No,Annually,Mailed check,35.3,264.8
1402-PTHGN,No,Female,No,Yes,Yes,18,Yes,No,DSL,Yes,Yes,Yes,Annually,Mailed check,61.5,1087.45
1403-LKLIK,No,Female,No,Yes,Yes,33,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.1,579.4
1407-DIGZV,No,Female,No,Yes,Yes,3,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.1,52
1423-BMPBQ,No,Female,No,Yes,Yes,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19,19
1429-UYJSV,No,Female,No,No,No,12,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.7,260.9
1430-SFQSA,No,Male,No,No,No,29,No,No phone,DSL,Yes,No,No,Annually,Mailed check,35.6,1072.6
1439-LCGVL,No,Female,No,Yes,No,26,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.2,459.6
1449-XQEMT,Yes,Male,No,No,No,3,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.8,58.15
1453-RZFON,No,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,Monthly,Mailed check,49.9,49.9
1456-TWCGB,No,Male,No,No,No,4,Yes,No,DSL,No,Yes,No,Monthly,Mailed check,49.25,208.45
1460-UZPRJ,No,Male,No,Yes,No,60,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.95,1258.15
1465-WCZVT,No,Female,No,Yes,Yes,3,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.65,60.65
1494-EJZDW,No,Female,No,Yes,Yes,10,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.15,220.8
1496-GGSUK,Yes,Female,Yes,No,No,1,No,No phone,DSL,No,No,Yes,Monthly,Mailed check,25.7,25.7
1498-DQNRX,No,Female,No,Yes,No,29,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.85,573.05
1501-SGHBW,Yes,Male,No,No,No,2,Yes,No,DSL,No,No,No,Monthly,Mailed check,45.85,81
1536-YHDOE,No,Male,No,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,Annually,Mailed check,62.1,1096.65
1539-LNKHM,No,Female,No,No,No,12,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.4,266.6
1541-ETJZO,Yes,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,Monthly,Mailed check,62.05,62.05
1543-LLLFT,No,Male,Yes,Yes,No,61,Yes,Yes,Fiber,No,Yes,Yes,Annually,Mailed check,98.3,6066.55
1548-ARAGG,No,Female,No,Yes,Yes,4,Yes,Yes,DSL,No,Yes,Yes,Monthly,Mailed check,58.5,224.85
1561-BWHIN,No,Male,No,Yes,Yes,19,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.8,344.5
1563-IWQEX,No,Female,No,No,No,12,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.7,220.35
1571-SAVHK,Yes,Male,No,No,No,12,Yes,Yes,Fiber,No,No,Yes,Monthly,Mailed check,99.95,1132.75
1574-DYCWE,No,Female,No,Yes,Yes,51,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.95,1028.75
1582-RAFML,Yes,Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,Monthly,Mailed check,60.1,60.1
1583-IHQZE,Yes,Male,No,No,No,12,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Mailed check,112.95,1384.75
1585-MQSSU,Yes,Male,No,No,No,17,Yes,No,DSL,No,No,No,Monthly,Mailed check,51.5,900.5
1614-JBEBI,No,Female,No,No,No,8,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.7,137.6
1622-HSHSF,No,Female,No,No,No,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.55,19.55
1623-NLDOT,Yes,Female,No,Yes,No,42,No,No phone,DSL,No,Yes,No,Annually,Mailed check,33.55,1445.3
1624-WOIWJ,Yes,Female,No,No,No,10,Yes,No,Fiber,Yes,No,Yes,Monthly,Mailed check,84.7,832.05
1627-AFWVJ,No,Female,No,No,No,29,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.4,554.25
1635-HDGFT,No,Female,No,No,Yes,19,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.5,398.55
1641-BYBTK,No,Male,No,No,Yes,6,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.2,98.35
1660-HSOOQ,Yes,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,Monthly,Mailed check,49.65,49.65
1663-MHLHE,No,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.2,19.2
1666-JZPZT,No,Male,No,No,No,27,Yes,Yes,DSL,No,No,No,Monthly,Mailed check,49,1291.35
1682-VCOIO,No,Male,No,No,No,23,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.45,481.1
1696-HXOWK,No,Female,No,Yes,No,71,Yes,Yes,Fiber,Yes,Yes,No,Annually,Mailed check,95.65,6856.95
1699-TLDLZ,No,Female,No,Yes,Yes,16,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.7,301.55
1703-MGIAB,No,Female,No,No,No,17,Yes,Yes,DSL,No,No,Yes,Monthly,Mailed check,69,1108
1705-GUHPV,No,Female,No,No,No,63,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,24.2,1618.2
1709-EJDOX,No,Female,No,Yes,Yes,47,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.75,948.9
1724-IQWNM,No,Male,No,No,Yes,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.3,19.3
1725-MIMXW,Yes,Male,No,No,Yes,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.45,19.45
1729-VLAZJ,No,Female,No,No,Yes,10,No,No phone,DSL,Yes,Yes,No,Annually,Mailed check,40.25,411.45
1734-ZMNTZ,No,Female,No,Yes,Yes,11,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,25,300.7
1735-XMJVH,No,Male,No,Yes,Yes,8,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,19.35,152.6
1741-WTPON,No,Male,No,Yes,Yes,56,Yes,Yes,Fiber,Yes,Yes,No,Biannually,Mailed check,115.85,6567.9
1752-OZXFY,No,Male,No,Yes,No,60,Yes,No,DSL,Yes,No,Yes,Annually,Mailed check,59.8,3561.15
1755-FZQEC,No,Male,No,No,No,39,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.9,791.15
1755-RMCXH,No,Male,No,Yes,Yes,2,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.3,40.25
1760-CAZHT,No,Male,No,No,Yes,25,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.8,460.2
1763-WQFUK,No,Male,No,No,No,3,Yes,No,DSL,No,No,Yes,Monthly,Mailed check,50.5,147.75
1767-CJKBA,No,Male,No,No,No,66,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,25.1,1697.7
1777-JYQPJ,No,Male,No,No,No,2,No,No phone,DSL,No,No,No,Monthly,Mailed check,24.3,38.45
1784-BXEFA,No,Female,No,No,No,10,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.55,187.35
1790-NESIO,No,Female,No,No,No,13,Yes,No,No,No internet,No internet,Yes,Biannually,Mailed check,20.4,261.3
1796-JANOW,No,Female,No,No,No,2,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.95,38.15
1809-DMJHQ,Yes,Female,No,No,Yes,5,Yes,No,DSL,No,No,No,Monthly,Mailed check,46,221.7
1814-DKOLC,No,Female,No,No,No,5,Yes,Yes,No,No internet,No internet,No,Monthly,Mailed check,25.45,134.75
1814-WFGVS,No,Male,No,Yes,Yes,72,No,No phone,DSL,Yes,No,No,Biannually,Mailed check,48.9,3527
1816-FLZDK,No,Male,No,No,No,1,No,No phone,DSL,No,No,No,Monthly,Mailed check,29.15,29.15
1821-BUCWY,No,Male,No,No,No,30,Yes,No,DSL,Yes,No,Yes,Biannually,Mailed check,55.65,1653.85
1834-WULEG,No,Male,No,Yes,Yes,24,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.25,439.75
1843-TLSGD,No,Female,No,Yes,Yes,13,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20.85,272.35
1845-ZLLIG,No,Male,No,No,No,1,Yes,No,DSL,No,Yes,Yes,Monthly,Mailed check,50.15,50.15
1850-AKQEP,No,Male,No,No,Yes,8,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.35,178.7
1852-QSWCD,No,Male,No,Yes,Yes,64,Yes,Yes,No,No internet,No internet,Yes,Biannually,Mailed check,24.8,1514.85
1852-XEMDW,No,Male,No,No,No,22,Yes,Yes,DSL,Yes,Yes,No,Monthly,Mailed check,65.05,1427.55
1855-CFULU,No,Female,Yes,No,No,4,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.05,91.45
1866-NXPSP,No,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Annually,Mailed check,75.55,2680.15
1872-EBWSC,No,Female,No,No,No,29,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.35,617.35
1877-HKBQX,No,Female,No,No,No,11,Yes,No,DSL,Yes,No,Yes,Annually,Mailed check,54.6,617.85
1897-OKVMW,No,Female,No,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Biannually,Mailed check,90.6,5817.45
1897-RCFUM,No,Female,No,Yes,Yes,39,Yes,Yes,No,No internet,No internet,Yes,Annually,Mailed check,24.2,914.6
1905-OEILC,No,Female,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.5,19.5
1930-BZLHI,No,Male,No,No,No,21,Yes,No,No,No internet,No internet,Yes,Annually,Mailed check,20.35,422.7
1934-SJVJK,Yes,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.15,20.15
1935-IMVBB,No,Male,No,Yes,No,56,Yes,No,Fiber,No,No,No,Monthly,Mailed check,89.7,4952.95
1945-XISKS,No,Female,No,Yes,No,67,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.65,1335.2
1950-KSVVJ,No,Female,No,Yes,No,45,Yes,Yes,Fiber,Yes,Yes,No,Annually,Mailed check,113.3,5032.25
1952-DVVSW,No,Female,No,Yes,No,10,Yes,No,No,No internet,No internet,No,Annually,Mailed check,20.1,184.4
1956-YIFGE,No,Male,No,Yes,Yes,22,Yes,No,Fiber,No,Yes,Yes,Annually,Mailed check,100.05,2090.25
1963-VAUKV,Yes,Female,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.4,20.4
1964-SVLEA,No,Male,No,No,No,20,Yes,No,No,No internet,No internet,Yes,Annually,Mailed check,19.7,415.9
1976-AZZPJ,No,Male,No,Yes,No,7,No,No phone,DSL,Yes,Yes,No,Monthly,Mailed check,34.2,256.6
1991-VOPLL,No,Female,No,No,No,9,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.05,157.65
1998-VHJHK,No,Female,No,No,No,27,Yes,No,No,No internet,No internet,No,Annually,Mailed check,19.15,501.35
2002-MZHWP,Yes,Female,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.5,20.5
2005-DWQZJ,No,Female,No,Yes,Yes,8,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,19.05,201.7
2017-CCBLH,No,Female,No,No,No,8,Yes,No,No,No internet,No internet,No,Biannually,Mailed check,20,141.6
2024-BASKD,Yes,Female,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,74.6,74.6
2025-JKFWI,Yes,Male,No,No,No,13,Yes,Yes,Fiber,No,No,Yes,Monthly,Mailed check,99,1301.7
2027-DNKIV,No,Male,No,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Annually,Mailed check,58.75,2203.1
2038-YSEZE,No,Female,No,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Monthly,Mailed check,67.45,1801.1
2040-VZIKE,No,Female,No,Yes,No,49,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Mailed check,100.85,4847.35
2043-WVTQJ,No,Male,No,Yes,No,1,Yes,No,DSL,Yes,No,No,Monthly,Mailed check,55.7,55.7
2049-BAFNW,No,Female,No,No,No,1,No,No phone,DSL,No,No,No,Monthly,Mailed check,35.9,35.9
2070-XYMFH,No,Female,Yes,No,No,23,Yes,Yes,Fiber,No,No,Yes,Monthly,Mailed check,79.35,1835.3
2073-QBVBI,No,Female,No,Yes,No,41,No,No phone,DSL,No,Yes,No,Annually,Mailed check,35.45,1391.65
2075-RMJIK,No,Female,No,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,Monthly,Mailed check,49.4,232.55
2079-FBMZK,Yes,Female,No,No,No,6,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,69.25,418.4
2080-SRCDE,No,Female,No,No,Yes,1,Yes,Yes,No,No internet,No internet,No,Monthly,Mailed check,25.4,25.4
2081-KJSQF,No,Male,No,No,No,1,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.25,20.25
2087-QAREY,No,Female,No,Yes,No,22,Yes,No,DSL,No,Yes,Yes,Monthly,Mailed check,54.7,1178.75
2096-XOTMO,No,Female,No,Yes,Yes,16,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,19.35,275.9
2097-YVPKN,No,Male,No,No,No,65,Yes,Yes,No,No internet,No internet,No,Biannually,Mailed check,25.75,1654.75
2103-ZRXFN,No,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,Monthly,Mailed check,50.75,50.75
2108-XWMPY,Yes,Male,No,No,No,3,No,No phone,DSL,Yes,Yes,Yes,Monthly,Mailed check,35.45,106.85
2111-DWYHN,No,Male,No,No,No,1,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,21.1,21.1
2114-MGINA,Yes,Female,No,No,No,14,Yes,No,Fiber,No,No,Yes,Monthly,Mailed check,89.8,1129.1
2115-BFTIW,Yes,Male,No,No,No,25,Yes,No,Fiber,No,No,No,Monthly,Mailed check,70.95,1767.35
2120-SMPEX,No,Male,No,No,No,25,Yes,No,No,No internet,No internet,Yes,Monthly,Mailed check,20.15,536.35
2135-DQWAQ,No,Female,No,No,No,5,Yes,No,Fiber,No,Yes,Yes,Monthly,Mailed check,85.3,420.45
2137-DQMEV,No,Male,No,Yes,Yes,68,No,No phone,DSL,Yes,Yes,No,Annually,Mailed check,44.8,2983.65
2138-VFAPZ,No,Female,No,Yes,Yes,14,Yes,No,No,No internet,No internet,Yes,Biannually,Mailed check,19.7,263.65
2139-FQHLM,No,Male,No,No,No,19,Yes,No,Fiber,No,No,No,Monthly,Mailed check,89.95,1682.4
2150-UWTFY,Yes,Female,No,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Monthly,Mailed check,61.15,1422.05
2157-MXBJS,Yes,Male,No,Yes,No,13,Yes,Yes,DSL,No,No,Yes,Annually,Mailed check,75.3,989.45
2164-SOQXL,No,Female,No,Yes,Yes,20,Yes,No,No,No internet,No internet,No,Monthly,Mailed check,20.05,406.05
2176-LVPNX,No,Female,Yes,No,No,71,Yes,Yes,DSL,Yes,Yes,No,Biannually,Mailed check,89.85,6293.45
